overall_qual,gr_liv_area,exter_qual,kitchen_qual,total_bsmt_sf,garage_area,garage_cars,1st_flr_sf,bsmt_qual,year_built,garage_finish,garage_yr_blt,year_remod/add,fireplace_qu,full_bath,foundation_PConc,mas_vnr_area,totrms_abvgrd
8,1324,4,4,1324.0,550.0,2.0,1324,4,2006,3,2006.0,2006,4,2,1,176.0,6
2,832,3,3,678.0,780.0,2.0,832,2,1923,1,1928.0,1970,4,1,0,0.0,5
7,1253,3,3,1237.0,402.0,2.0,1253,4,1995,3,1995.0,1996,3,2,1,38.0,6
9,2596,3,4,1249.0,840.0,3.0,1249,5,2006,2,2006.0,2006,0,3,1,370.0,9
5,902,3,3,876.0,288.0,1.0,902,3,1967,1,1967.0,1967,0,1,0,75.0,6
6,1495,3,3,1495.0,438.0,2.0,1495,4,1989,1,1989.0,1989,3,2,0,128.0,8
8,1584,5,5,1574.0,594.0,2.0,1584,4,2007,3,2007.0,2007,4,2,1,0.0,6
7,1080,3,4,1080.0,0.0,0.0,1080,4,2004,0,2004.0,2005,0,1,1,120.0,6
4,1647,3,3,1105.0,280.0,1.0,1647,3,1953,3,1953.0,1953,2,1,0,0.0,6
7,1258,4,4,1258.0,648.0,3.0,1258,5,2006,3,2007.0,2007,4,2,1,72.0,6
6,1396,3,3,698.0,384.0,1.0,698,3,1915,1,2003.0,2003,0,1,0,0.0,7
5,1001,4,4,837.0,216.0,1.0,1001,3,1930,1,1930.0,2007,0,1,0,0.0,5
9,2121,5,5,2121.0,732.0,3.0,2121,5,2006,3,2007.0,2007,5,2,1,315.0,8
6,1480,2,3,972.0,207.0,1.0,1044,3,1920,1,1920.0,1950,0,1,0,0.0,6
8,1588,4,4,1588.0,825.0,3.0,1588,4,2006,2,2006.0,2006,4,2,1,410.0,7
5,1053,4,4,1053.0,312.0,1.0,1053,3,1959,2,1959.0,2006,0,1,0,54.0,5
3,492,3,3,492.0,200.0,1.0,492,2,1921,1,1921.0,1950,0,1,0,0.0,3
7,1851,3,3,1851.0,506.0,2.0,1851,3,1969,3,1969.0,1969,3,2,0,434.0,8
6,1403,3,3,698.0,308.0,1.0,754,3,1915,1,1915.0,1965,0,1,0,0.0,7
6,1138,3,3,588.0,264.0,1.0,1138,3,1958,2,1958.0,1958,0,1,0,63.0,6
9,2452,4,5,2452.0,886.0,3.0,2452,5,2003,3,2003.0,2003,4,2,1,724.0,10
5,1040,3,4,1040.0,484.0,2.0,1040,4,1977,1,1977.0,2008,0,2,0,0.0,5
6,1655,3,3,763.0,440.0,2.0,763,4,1993,3,1993.0,1994,3,2,1,0.0,7
6,1116,3,3,1116.0,528.0,2.0,1116,3,1974,2,1974.0,1974,3,2,0,196.0,6
7,1863,4,4,879.0,660.0,3.0,879,4,2006,3,2006.0,2006,4,2,1,0.0,9
6,1845,4,4,1055.0,462.0,2.0,1055,4,1992,2,1992.0,1992,3,2,1,0.0,8
5,1176,3,3,1176.0,292.0,1.0,1176,3,1957,2,1957.0,1957,4,1,0,143.0,6
5,892,3,4,864.0,416.0,1.0,892,3,1966,1,1966.0,2008,0,1,0,47.0,5
5,1022,3,3,1022.0,280.0,1.0,1022,3,1910,1,1956.0,2006,0,1,0,0.0,4
5,2136,3,3,2136.0,528.0,2.0,2136,3,1951,1,1951.0,1951,0,2,0,44.0,7
6,1604,3,3,926.0,472.0,2.0,926,4,1998,3,1998.0,1998,0,2,1,0.0,7
6,1647,3,2,806.0,216.0,1.0,841,4,1915,1,1920.0,1950,0,1,1,0.0,6
5,864,3,4,864.0,420.0,1.0,864,3,1961,1,1962.0,2007,3,1,0,0.0,5
5,1076,3,3,1076.0,576.0,2.0,1076,3,1975,1,1985.0,1975,2,1,0,176.0,5
5,935,3,3,742.0,308.0,1.0,779,3,1930,1,1988.0,1960,0,1,0,0.0,4
7,1663,4,4,835.0,478.0,2.0,835,4,2003,2,2003.0,2004,0,2,1,95.0,8
5,1328,3,3,768.0,308.0,1.0,768,3,1950,1,1950.0,1970,0,1,0,0.0,6
6,1572,3,3,806.0,373.0,2.0,806,4,1995,3,1995.0,1996,3,2,1,0.0,7
6,1342,3,3,739.0,240.0,1.0,874,3,1939,1,1939.0,1950,4,2,0,0.0,7
6,981,3,3,981.0,576.0,2.0,981,3,1971,1,1979.0,1971,0,1,0,0.0,5
5,1099,3,4,1099.0,352.0,1.0,1099,4,1995,1,1999.0,2006,0,1,1,0.0,6
7,2110,4,4,948.0,463.0,2.0,1222,4,1994,2,1994.0,2002,2,2,1,0.0,8
6,1026,3,3,970.0,528.0,2.0,1026,4,1974,1,1974.0,1974,1,1,0,0.0,5
9,1419,4,5,1419.0,588.0,2.0,1419,5,2001,3,2001.0,2001,3,1,1,0.0,5
9,2364,5,5,2330.0,820.0,3.0,2364,5,2009,3,2009.0,2010,4,2,1,760.0,11
5,1040,3,4,1040.0,576.0,2.0,1040,4,1996,1,2000.0,1996,0,1,1,0.0,6
8,1280,4,4,1280.0,506.0,2.0,1280,4,1992,2,1992.0,1992,0,2,1,0.0,5
8,2473,4,4,1143.0,852.0,3.0,1143,5,2004,2,2004.0,2005,4,2,1,344.0,9
7,1302,3,4,680.0,224.0,1.0,798,3,1940,1,1940.0,1998,4,1,0,0.0,6
5,1092,3,3,1092.0,264.0,1.0,1092,3,1966,1,1966.0,1966,0,1,0,0.0,6
6,1188,3,3,988.0,621.0,2.0,1188,3,1956,1,1956.0,1956,3,1,0,0.0,4
7,1045,3,3,1045.0,528.0,2.0,1045,3,1962,1,1962.0,1962,0,1,0,0.0,6
6,1093,3,3,1093.0,484.0,2.0,1093,3,1966,2,1966.0,1966,2,2,0,0.0,6
6,1640,4,4,798.0,520.0,2.0,798,4,2004,2,2004.0,2004,0,2,1,0.0,6
4,1224,3,3,0.0,462.0,2.0,1224,0,1962,1,1962.0,1962,0,2,0,0.0,6
7,1135,4,4,560.0,576.0,2.0,575,4,1936,2,1971.0,2007,0,1,1,0.0,6
5,1078,3,5,1054.0,264.0,1.0,1078,3,1925,1,1987.0,1950,0,1,0,0.0,6
4,968,3,3,0.0,331.0,1.0,968,0,1956,1,1956.0,1956,0,1,0,1.0,5
9,2224,4,5,1462.0,738.0,3.0,1462,5,2004,3,2004.0,2005,4,2,1,216.0,10
3,1040,3,3,0.0,400.0,2.0,1040,0,1950,1,1949.0,1950,0,2,0,0.0,6
7,1790,4,4,873.0,588.0,2.0,882,4,1999,2,1999.0,1999,0,2,1,158.0,7
6,2555,3,3,588.0,672.0,2.0,1423,5,1922,3,1993.0,1994,4,2,0,0.0,11
6,813,3,4,813.0,270.0,1.0,813,3,1930,1,1932.0,2005,0,1,0,0.0,5
8,1872,4,5,1299.0,531.0,2.0,1299,4,2001,2,2001.0,2001,3,2,1,108.0,7
5,1050,3,3,1050.0,338.0,1.0,1050,3,1956,1,1956.0,1956,0,1,0,0.0,5
9,3500,4,5,1733.0,959.0,3.0,1933,5,1993,2,1993.0,1994,3,3,1,738.0,11
4,948,3,3,864.0,248.0,1.0,948,3,1954,1,1954.0,1954,0,1,1,132.0,5
5,1316,3,3,750.0,576.0,2.0,960,2,1926,1,1965.0,1950,0,1,1,0.0,7
6,2380,3,3,1021.0,596.0,2.0,1465,4,1965,1,1965.0,1979,1,2,0,113.0,7
6,1640,4,4,1296.0,924.0,2.0,1640,3,1954,1,1993.0,2006,4,1,0,72.0,7
6,1200,4,4,600.0,480.0,2.0,600,4,2005,2,2005.0,2005,0,2,1,0.0,5
6,1324,3,3,662.0,180.0,1.0,662,3,1920,1,1920.0,1993,0,1,0,0.0,6
9,3140,5,5,1926.0,820.0,3.0,1966,5,2008,3,2009.0,2009,4,3,1,860.0,11
6,2486,3,3,1595.0,576.0,2.0,1611,3,1962,1,1962.0,1962,4,2,0,0.0,8
6,1771,3,4,864.0,600.0,2.0,872,4,1997,2,1997.0,1997,0,2,1,128.0,6
8,1836,4,4,1836.0,862.0,3.0,1836,5,2004,3,2004.0,2005,4,2,1,42.0,7
8,1575,4,4,1603.0,732.0,3.0,1575,4,2003,3,2003.0,2004,3,2,1,504.0,7
4,630,3,3,630.0,0.0,0.0,630,4,1970,0,1970.0,1970,0,1,0,0.0,3
6,1395,3,3,1395.0,440.0,2.0,1395,3,1963,2,1963.0,1984,3,1,0,218.0,7
7,1004,3,4,502.0,200.0,1.0,502,3,1930,1,1930.0,1950,1,1,0,0.0,5
7,1836,4,4,1860.0,484.0,2.0,1836,4,2004,3,2004.0,2005,4,2,1,0.0,8
5,1496,2,4,1296.0,450.0,2.0,1496,3,1960,2,1960.0,1960,0,2,0,203.0,6
5,894,3,4,894.0,450.0,2.0,894,3,1967,2,1967.0,2003,0,1,0,0.0,5
5,1040,3,3,1040.0,0.0,0.0,1040,4,1978,0,1978.0,1978,0,2,0,136.0,5
5,1828,3,4,859.0,480.0,2.0,942,4,1923,0,1923.0,1999,0,2,0,0.0,6
5,1008,3,3,1008.0,280.0,1.0,1008,3,1952,2,1952.0,2003,0,1,0,0.0,4
4,864,3,3,864.0,528.0,2.0,864,3,1955,1,1996.0,1955,0,1,0,0.0,5
8,1484,4,5,1476.0,472.0,2.0,1484,4,2006,2,2006.0,2006,4,2,1,32.0,6
6,790,3,3,768.0,160.0,1.0,790,4,1930,1,1925.0,1950,0,1,0,0.0,4
5,1934,3,3,1122.0,567.0,2.0,946,4,1977,1,1977.0,1977,3,2,1,157.0,6
5,1150,3,3,1150.0,300.0,1.0,1150,3,1959,2,1959.0,1959,0,1,0,0.0,6
8,2152,4,4,1582.0,728.0,2.0,1582,4,2007,1,2007.0,2008,4,2,1,0.0,7
4,672,3,3,672.0,234.0,1.0,672,3,1941,1,1941.0,1950,0,1,0,0.0,4
8,1511,4,4,1401.0,811.0,3.0,1511,4,1995,3,1995.0,1995,2,2,1,302.0,6
5,793,3,2,793.0,240.0,1.0,793,3,1945,1,1945.0,1950,0,1,0,0.0,4
6,1096,3,3,1008.0,352.0,1.0,1096,3,1975,1,1975.0,1975,2,1,0,0.0,5
8,2100,5,5,918.0,786.0,3.0,958,5,2007,3,2007.0,2007,4,2,1,120.0,8
5,1558,3,3,913.0,288.0,1.0,1048,3,1945,1,1962.0,1950,3,1,0,0.0,6
6,1650,3,3,1632.0,518.0,2.0,1650,4,1958,1,1958.0,1958,4,1,0,0.0,6
8,2088,5,4,948.0,656.0,3.0,948,4,2007,3,2007.0,2007,4,2,1,108.0,10
6,1536,4,4,768.0,400.0,2.0,768,4,2005,3,2005.0,2006,4,2,1,0.0,6
6,1721,3,3,1331.0,464.0,2.0,1721,3,1957,1,1957.0,1969,3,1,0,289.0,8
6,1548,3,3,804.0,440.0,2.0,804,4,1978,1,1978.0,1978,3,2,0,0.0,7
6,918,3,3,918.0,264.0,1.0,918,4,1979,1,1979.0,1979,3,2,0,0.0,5
9,2690,4,5,1365.0,864.0,3.0,1365,5,2009,2,2009.0,2009,4,2,1,0.0,8
6,1647,3,3,953.0,460.0,2.0,953,4,1999,2,1999.0,2000,3,2,1,0.0,7
5,825,3,3,825.0,350.0,1.0,825,3,1954,1,1954.0,1954,0,1,0,0.0,4
6,1657,3,3,1657.0,484.0,2.0,1657,4,1970,1,1970.0,1970,3,2,0,0.0,7
4,788,3,3,788.0,0.0,0.0,788,3,1941,0,1941.0,1950,3,1,0,0.0,4
8,2826,4,4,1334.0,888.0,3.0,1520,5,1992,2,1992.0,1993,3,2,1,692.0,9
5,864,3,3,864.0,280.0,1.0,864,3,1968,1,1969.0,1968,0,1,0,0.0,4
7,2462,4,4,1392.0,576.0,2.0,1392,4,2005,2,2006.0,2006,4,2,1,456.0,9
5,1287,3,4,1063.0,576.0,2.0,1287,3,1959,3,1997.0,2006,4,1,0,0.0,7
7,1478,5,4,1470.0,484.0,2.0,1478,5,2009,3,2009.0,2009,4,2,1,432.0,7
7,1342,4,4,698.0,393.0,2.0,698,4,2003,3,2003.0,2003,3,2,1,0.0,7
5,804,3,4,788.0,240.0,1.0,804,3,1940,1,1940.0,1992,4,1,0,294.0,4
5,1812,3,3,864.0,264.0,1.0,876,3,1962,2,1962.0,1962,3,2,0,288.0,8
7,2256,4,4,952.0,554.0,2.0,980,4,2000,3,2000.0,2000,3,2,1,0.0,8
8,1648,5,5,1596.0,525.0,2.0,1648,5,2007,3,2007.0,2008,4,2,1,186.0,5
6,2112,3,3,952.0,576.0,2.0,1092,2,1969,1,1969.0,1969,4,2,0,0.0,9
7,2084,4,4,956.0,618.0,2.0,956,4,2004,2,2004.0,2004,0,2,1,0.0,8
6,1032,3,3,1032.0,280.0,1.0,1032,3,1924,1,1995.0,1950,0,1,0,0.0,5
6,1470,3,3,680.0,420.0,2.0,680,4,1995,3,1995.0,1996,3,2,1,119.0,7
5,1040,3,3,1040.0,748.0,2.0,1040,4,1977,1,1977.0,1977,0,1,0,0.0,5
5,884,4,3,884.0,240.0,1.0,884,3,1939,1,1939.0,1950,0,1,0,0.0,5
5,1097,3,3,1097.0,242.0,1.0,1097,4,1996,1,1996.0,1996,0,1,1,0.0,6
5,864,3,3,864.0,0.0,0.0,864,2,1922,0,1922.0,1950,0,1,1,0.0,4
6,1456,3,3,855.0,460.0,2.0,855,4,1975,2,1975.0,1975,0,2,0,0.0,7
6,1176,3,3,816.0,528.0,2.0,816,3,1934,1,1985.0,1950,4,1,1,0.0,6
5,941,3,3,912.0,288.0,1.0,941,3,1967,1,1967.0,1967,1,1,0,0.0,6
8,1652,5,4,1600.0,482.0,2.0,1652,5,2008,3,2008.0,2008,4,2,1,186.0,5
7,2340,5,4,1152.0,252.0,1.0,1188,3,1941,2,1941.0,2006,4,2,0,0.0,9
7,1382,4,3,384.0,396.0,2.0,751,4,1998,3,1998.0,1998,3,2,1,0.0,7
5,1008,3,4,1008.0,384.0,1.0,1008,3,1968,1,1968.0,1968,0,1,0,182.0,6
6,1396,4,4,608.0,440.0,2.0,608,4,2007,3,2007.0,2007,4,2,1,0.0,6
6,2154,3,3,845.0,539.0,2.0,845,3,1964,2,1964.0,1997,4,2,0,306.0,8
8,2400,4,4,1082.0,730.0,3.0,1105,4,2003,3,2003.0,2004,4,3,1,186.0,10
7,1818,3,3,1040.0,240.0,1.0,1226,3,1931,1,1951.0,1950,3,1,1,600.0,7
7,1710,4,4,1710.0,550.0,2.0,1710,5,2004,3,2004.0,2005,4,2,1,108.0,7
5,1150,3,3,1078.0,288.0,1.0,1150,3,1955,3,1955.0,1955,0,1,0,176.0,6
6,1977,3,3,816.0,540.0,2.0,1127,3,1964,2,1964.0,1978,3,1,0,272.0,9
6,1332,4,4,1332.0,542.0,2.0,1332,4,1990,2,1990.0,1991,0,2,1,0.0,5
5,1298,3,3,1250.0,504.0,2.0,1298,3,1964,1,1964.0,1964,0,2,0,0.0,5
8,1973,4,4,1935.0,895.0,3.0,1973,4,2006,3,2006.0,2006,4,2,1,375.0,9
6,1092,3,3,525.0,440.0,2.0,525,3,1973,1,1973.0,1973,0,1,0,514.0,6
8,1916,4,4,1049.0,741.0,3.0,1036,4,1998,1,1998.0,1999,3,2,1,0.0,8
5,1238,3,3,864.0,357.0,1.0,1238,3,1950,1,1950.0,1950,3,1,0,0.0,6
7,1840,4,4,944.0,622.0,2.0,944,4,2001,2,2001.0,2001,0,2,1,0.0,6
5,1513,3,3,939.0,180.0,1.0,939,3,1920,1,1933.0,2004,0,1,0,0.0,8
5,1143,4,3,1008.0,288.0,1.0,1143,3,1928,1,1992.0,1983,1,1,0,0.0,5
6,1338,4,4,520.0,576.0,2.0,1338,4,1983,1,1983.0,1983,1,1,0,100.0,5
4,864,3,3,864.0,463.0,2.0,864,3,1970,1,1994.0,1970,0,1,0,0.0,5
7,1969,3,3,808.0,534.0,2.0,1161,4,1977,2,1977.0,1977,4,2,0,0.0,8
7,1266,4,4,1266.0,388.0,2.0,1266,4,2007,3,2007.0,2007,4,2,1,16.0,6
5,2601,3,3,612.0,621.0,2.0,990,3,1921,2,1998.0,1998,0,3,0,0.0,8
5,912,3,3,912.0,0.0,0.0,912,3,1964,0,1964.0,1964,0,1,0,0.0,6
5,1392,3,3,1392.0,528.0,2.0,1392,4,1957,1,1957.0,1996,4,1,0,180.0,5
5,1824,3,3,1824.0,484.0,2.0,1824,3,1957,1,1958.0,1957,0,2,0,0.0,9
7,1823,4,4,928.0,626.0,2.0,928,4,2000,2,2000.0,2001,0,2,1,0.0,6
8,1646,4,4,1594.0,525.0,2.0,1646,5,2004,3,2004.0,2005,4,2,1,186.0,5
4,1092,3,3,546.0,0.0,0.0,546,3,1970,0,1970.0,1970,0,1,0,0.0,5
5,1728,3,3,1728.0,576.0,2.0,1728,3,1965,1,1987.0,1965,0,2,0,108.0,10
7,1573,4,4,1573.0,544.0,2.0,1573,4,2002,2,2002.0,2002,0,2,1,110.0,6
7,2480,3,3,920.0,400.0,2.0,1240,3,1940,1,1940.0,1950,4,2,0,0.0,13
8,1341,4,4,1341.0,482.0,2.0,1341,4,1999,2,1999.0,2000,3,1,1,158.0,5
4,1361,3,3,173.0,185.0,1.0,825,1,1895,1,1895.0,1950,0,1,0,0.0,6
4,1120,3,2,744.0,480.0,2.0,792,3,1948,1,1956.0,1950,0,1,0,0.0,5
8,1226,4,4,1226.0,484.0,2.0,1226,4,1978,3,1978.0,1978,3,1,0,0.0,4
9,2822,5,5,1734.0,1020.0,3.0,1734,5,2008,2,2009.0,2009,4,3,1,424.0,12
6,1103,3,4,1103.0,440.0,2.0,1103,3,1925,1,1976.0,1980,4,1,0,0.0,5
6,1179,3,3,1179.0,622.0,2.0,1179,3,1960,3,1960.0,1960,0,1,0,198.0,5
5,698,3,3,698.0,0.0,0.0,698,3,1947,0,1947.0,2008,0,1,0,0.0,4
7,2046,4,4,998.0,871.0,3.0,1006,4,2003,2,2003.0,2004,4,2,1,292.0,8
6,1716,3,3,858.0,490.0,2.0,858,3,1962,3,1962.0,1962,4,1,0,318.0,8
7,1812,4,4,835.0,478.0,2.0,871,4,2004,2,2004.0,2004,0,2,1,0.0,8
5,1178,3,3,1090.0,502.0,2.0,1178,4,1976,1,1976.0,2003,0,1,1,0.0,6
7,1636,3,4,818.0,288.0,1.0,818,3,1919,1,1919.0,1950,4,1,0,0.0,7
4,864,3,3,576.0,528.0,1.0,864,3,1950,2,1952.0,1950,0,1,0,0.0,5
7,1588,4,4,1588.0,472.0,2.0,1588,4,1999,2,1999.0,1999,0,2,1,183.0,6
8,1914,4,4,1420.0,746.0,3.0,1426,4,2004,2,2004.0,2004,3,2,1,112.0,9
6,1875,3,4,675.0,485.0,2.0,1109,3,1975,2,1975.0,2000,3,3,0,248.0,8
3,1183,3,3,649.0,308.0,1.0,679,3,1948,1,1981.0,2002,0,1,0,0.0,6
6,1730,4,4,816.0,528.0,2.0,833,4,1992,2,1992.0,1992,0,2,1,0.0,6
7,1250,4,4,625.0,528.0,2.0,625,4,2006,2,2006.0,2007,0,2,1,0.0,5
6,2559,4,5,868.0,506.0,2.0,1313,4,1989,2,1989.0,1989,3,2,0,232.0,9
7,1548,4,4,1365.0,388.0,2.0,1548,4,2004,3,2004.0,2004,3,2,1,18.0,7
5,1184,3,3,658.0,0.0,0.0,658,3,1910,0,1910.0,1996,0,1,1,0.0,8
8,1670,4,4,1670.0,928.0,3.0,1670,5,2006,2,2006.0,2006,4,2,1,0.0,6
7,2062,4,3,1157.0,454.0,2.0,1180,4,1988,3,1988.0,1989,4,2,0,128.0,7
5,894,3,3,894.0,312.0,1.0,894,3,1960,1,1965.0,1960,0,1,0,0.0,5
6,1668,3,3,856.0,271.0,1.0,1112,3,1950,1,1950.0,2005,0,1,0,0.0,6
9,1766,5,5,1751.0,874.0,3.0,1766,5,2008,3,2008.0,2008,4,2,1,402.0,8
6,1496,4,4,768.0,572.0,2.0,768,4,2007,1,2007.0,2007,0,3,0,0.0,7
7,1400,4,4,1400.0,612.0,2.0,1400,4,2005,2,2005.0,2006,0,2,1,118.0,6
5,2140,3,3,744.0,549.0,2.0,825,3,1965,3,1965.0,1965,3,2,0,0.0,7
4,968,3,3,656.0,216.0,1.0,968,3,1927,1,1928.0,2007,0,2,0,0.0,5
7,1488,4,4,1488.0,506.0,2.0,1488,5,2004,3,2004.0,2005,4,2,1,0.0,6
7,1266,4,4,1266.0,388.0,2.0,1266,4,2007,3,2007.0,2007,4,2,1,16.0,6
5,875,3,3,715.0,180.0,1.0,875,3,1931,1,1931.0,1993,0,1,0,0.0,5
6,1855,4,3,528.0,512.0,2.0,1094,3,1976,2,1976.0,1994,3,2,0,360.0,7
7,1621,4,4,1208.0,440.0,2.0,1621,4,1984,2,1984.0,1998,0,2,0,0.0,8
7,1614,4,4,1614.0,878.0,3.0,1614,4,2005,2,2005.0,2006,0,2,1,210.0,7
6,1266,3,3,630.0,283.0,1.0,630,3,1980,2,1980.0,1980,3,1,0,0.0,5
8,2098,4,5,1030.0,878.0,3.0,1038,4,2005,2,2005.0,2005,4,2,1,178.0,8
7,1983,4,4,978.0,490.0,2.0,1005,4,1999,3,1999.0,1999,3,2,1,344.0,9
5,1183,3,3,528.0,288.0,1.0,1183,4,1959,2,1959.0,1959,0,1,0,0.0,6
6,1092,3,3,525.0,264.0,1.0,525,3,1971,1,1971.0,1971,0,1,0,381.0,6
9,2643,5,5,2153.0,694.0,3.0,2069,4,2006,3,2006.0,2006,4,2,1,772.0,9
8,1660,4,4,1660.0,660.0,3.0,1660,4,2007,3,2007.0,2007,4,2,1,292.0,7
5,900,3,4,900.0,576.0,2.0,900,3,1951,1,2005.0,2000,0,1,0,0.0,5
6,1229,3,3,561.0,462.0,2.0,561,4,1980,3,1980.0,1980,3,1,0,0.0,5
7,1761,4,4,874.0,578.0,2.0,874,4,2007,3,2007.0,2007,0,3,1,0.0,7
8,1694,4,4,1694.0,776.0,3.0,1694,4,2008,2,2008.0,2008,0,2,1,72.0,7
5,1248,3,3,624.0,0.0,0.0,624,3,1920,0,1920.0,1950,0,2,1,0.0,8
5,835,3,3,458.0,366.0,1.0,835,3,1920,1,1920.0,1950,0,1,0,0.0,5
6,1953,4,4,1580.0,501.0,2.0,1079,4,1992,3,1992.0,1992,2,2,1,0.0,9
5,1173,3,3,592.0,240.0,1.0,933,3,1901,1,1920.0,1950,0,2,0,0.0,7
6,1215,3,3,1215.0,297.0,1.0,1215,3,1958,1,1958.0,1998,0,1,0,176.0,6
6,912,3,4,912.0,288.0,1.0,912,3,1961,1,1962.0,1996,0,1,0,0.0,5
6,904,4,3,884.0,180.0,1.0,904,3,1926,1,1926.0,2004,0,1,1,0.0,4
6,1750,3,3,983.0,423.0,1.0,983,4,1940,1,1989.0,1985,0,2,0,0.0,7
6,1593,3,3,839.0,398.0,2.0,864,3,2004,3,2004.0,2004,3,2,1,0.0,8
8,2202,4,4,1105.0,517.0,2.0,1105,5,1992,2,1992.0,1993,3,2,1,309.0,9
7,1310,4,4,1310.0,400.0,2.0,1310,4,2005,3,2005.0,2005,4,2,1,0.0,6
4,948,3,3,948.0,280.0,1.0,948,3,1954,1,1956.0,1954,3,1,0,0.0,5
8,1448,4,4,1372.0,692.0,2.0,1448,4,2006,2,2006.0,2007,4,2,1,238.0,6
7,1533,3,4,1533.0,576.0,2.0,1533,4,1975,1,1975.0,1975,3,2,0,0.0,5
8,1565,4,4,1511.0,476.0,2.0,1565,4,2006,3,2006.0,2007,0,2,1,36.0,5
5,1060,3,3,1040.0,572.0,2.0,1060,4,1976,1,1976.0,1976,3,1,1,0.0,6
5,990,3,3,990.0,672.0,2.0,990,4,1994,1,1996.0,1995,0,1,1,0.0,5
8,1787,4,4,1753.0,748.0,3.0,1787,4,2001,2,2001.0,2002,3,2,1,178.0,7
3,1040,3,3,0.0,400.0,2.0,1040,0,1950,1,1950.0,1950,0,2,0,0.0,6
5,1089,3,3,1089.0,252.0,1.0,1089,4,1954,2,1954.0,1954,4,1,0,0.0,5
4,861,3,3,861.0,288.0,2.0,861,2,1920,1,1920.0,1950,0,1,0,0.0,5
5,1296,3,2,1107.0,260.0,1.0,1296,3,1924,1,1979.0,1999,4,2,0,203.0,5
7,1720,4,4,1720.0,527.0,2.0,1720,4,1996,3,1996.0,1996,3,2,1,338.0,7
7,1479,4,4,725.0,484.0,2.0,725,4,1981,2,1981.0,2003,3,2,0,306.0,6
5,1040,3,3,1040.0,264.0,1.0,1040,3,1966,2,1966.0,1966,0,1,0,442.0,6
9,2172,4,5,1519.0,687.0,3.0,1533,5,2000,2,2000.0,2000,3,2,1,295.0,8
6,972,3,3,972.0,240.0,1.0,972,3,1948,1,1948.0,2002,4,1,0,0.0,5
6,1456,3,4,728.0,400.0,2.0,728,4,2005,3,2005.0,2005,0,2,1,0.0,8
5,1728,3,3,1048.0,576.0,2.0,1728,3,1956,1,1956.0,1956,4,2,0,70.0,7
5,1221,3,3,784.0,392.0,1.0,949,3,1924,1,1965.0,1950,0,1,0,0.0,7
7,1749,4,4,842.0,515.0,2.0,856,4,1999,2,1999.0,1999,0,2,1,0.0,7
9,1577,5,5,1577.0,564.0,2.0,1577,5,2005,2,2005.0,2005,4,2,1,394.0,6
7,1474,3,3,384.0,400.0,2.0,804,4,1995,3,1995.0,1996,3,2,1,22.0,7
6,1671,3,3,781.0,423.0,2.0,781,4,1995,3,1995.0,1995,3,2,1,0.0,7
3,2034,3,3,0.0,1041.0,4.0,2034,0,1953,2,1953.0,1953,0,1,0,0.0,9
7,2009,3,3,989.0,400.0,2.0,1245,3,1939,1,1939.0,1950,4,2,0,0.0,7
5,1100,3,3,1100.0,462.0,2.0,1100,4,1996,2,1996.0,1996,0,1,1,0.0,5
5,1728,3,3,1728.0,560.0,2.0,1728,3,1976,1,1976.0,1976,0,2,0,0.0,8
6,1600,3,3,916.0,460.0,2.0,916,4,1997,3,1997.0,1997,3,2,1,0.0,7
5,1125,3,3,1125.0,430.0,2.0,1125,4,2006,1,2007.0,2007,0,1,1,0.0,5
7,1391,4,4,1391.0,530.0,2.0,1391,4,2004,2,2004.0,2004,0,2,1,0.0,5
7,1995,4,4,854.0,435.0,2.0,864,4,2002,3,2002.0,2002,4,2,1,0.0,8
6,1456,4,4,728.0,390.0,2.0,728,4,2005,3,2005.0,2006,4,2,1,0.0,8
6,1426,3,3,690.0,440.0,2.0,698,3,1977,3,1977.0,1977,0,1,0,140.0,6
7,1682,3,3,1304.0,530.0,2.0,1682,3,1970,1,1970.0,1970,4,2,1,288.0,7
7,1277,3,3,1277.0,526.0,2.0,1277,3,1970,1,1970.0,1970,1,1,0,0.0,5
6,1456,3,3,855.0,440.0,2.0,855,4,1976,1,1976.0,1976,3,2,0,0.0,7
5,2228,3,3,0.0,720.0,2.0,1114,0,1979,1,1979.0,1979,0,2,0,0.0,8
6,1217,3,3,626.0,288.0,1.0,626,4,1980,2,1980.0,1980,3,1,0,0.0,6
5,1090,3,3,1090.0,450.0,2.0,1090,5,2005,3,2005.0,2006,0,1,1,0.0,5
5,1456,3,3,810.0,280.0,1.0,1002,2,1948,1,1954.0,1950,3,1,0,0.0,7
5,796,3,3,796.0,0.0,0.0,796,2,1910,0,1910.0,1950,0,1,0,0.0,4
5,1214,3,3,1214.0,461.0,2.0,1214,3,1965,1,1965.0,1965,0,1,0,0.0,6
5,955,3,3,955.0,386.0,1.0,955,3,1966,1,1966.0,1966,0,1,0,0.0,6
6,1728,4,4,864.0,673.0,2.0,864,4,2003,2,2003.0,2003,0,2,1,0.0,7
6,3672,3,4,1836.0,836.0,2.0,1836,3,1935,1,1993.0,1990,4,3,0,0.0,7
6,1561,3,3,1561.0,463.0,2.0,1561,3,1960,3,1960.0,1960,4,2,0,132.0,6
6,1481,3,3,702.0,343.0,2.0,702,4,1994,3,1994.0,1995,3,2,1,0.0,6
7,1527,3,3,699.0,410.0,2.0,801,3,1948,1,1948.0,1999,4,1,0,0.0,6
